Date,Campaign,Ad Group,Ad Name,Impressions,Clicks,Conversions,Cost
2024-06-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1381,103,12,213.89
2024-06-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2742,187,20,289.29
2024-06-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1976,159,17,351.87
2024-06-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1734,126,13,343.57
2024-06-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3494,263,33,635.2
2024-06-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1999,144,15,291.65
2024-06-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1241,90,10,193.23
2024-06-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1709,95,8,245.56
2024-06-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),884,68,8,170.55
2024-07-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1928,126,10,346.37
2024-07-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1752,140,17,329.79
2024-07-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2680,160,14,334.69
2024-07-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1781,151,17,355.18
2024-07-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3303,211,17,449.35
2024-07-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1707,141,16,218.57
2024-07-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1377,88,9,170.94
2024-07-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2735,230,25,302.62
2024-07-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1564,88,7,233.5
2024-07-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3222,203,25,277.3
2024-07-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3495,243,23,684.56
2024-07-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1842,122,12,328.57
2024-07-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),988,72,7,199.92
2024-07-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1841,123,13,202.68
2024-07-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2518,157,17,410.19
2024-07-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1548,103,13,227.23
2024-07-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),983,66,6,171.93
2024-07-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1548,120,13,229.55
2024-07-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3346,239,21,426.6
2024-07-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2801,206,20,424.78
2024-07-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2549,166,14,429.37
2024-07-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1839,112,12,213.06
2024-07-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2811,167,15,313.3
2024-07-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3253,215,24,441.97
2024-07-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1649,106,10,226.15
2024-07-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1127,69,7,96.71
2024-07-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2573,149,13,432.86
2024-07-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),895,74,9,110.96
2024-07-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1747,96,9,239.91
2024-07-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),933,75,7,95.88
2024-07-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2392,137,12,278.13
2024-07-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1133,85,9,193.77
2024-07-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1795,108,10,240.06
2024-07-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1129,83,8,179.65
2024-07-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2071,144,13,323.52
2024-07-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2347,186,19,399.77
2024-07-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1448,82,8,125.21
2024-07-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3383,216,28,523.75
2024-07-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1988,118,9,283.67
2024-07-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3101,262,28,469.73
2024-07-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3012,201,18,343.09
2024-07-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3132,234,29,393.39
2024-07-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),957,55,6,110.3
2024-07-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2482,172,20,308.76
2024-07-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2088,143,11,258.17
2024-07-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1132,89,10,182.69
2024-07-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1045,69,6,110.31
2024-07-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1317,96,11,140.37
2024-07-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1373,83,7,190.65
2024-07-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1593,121,15,154.33
2024-07-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3043,214,23,519.47
2024-07-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3315,226,29,608.91
2024-07-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2327,167,15,449.0
2024-07-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3467,209,27,404.21
2024-07-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1107,66,6,170.96
2024-07-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3182,217,25,384.77
2024-07-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3154,198,18,430.99
2024-07-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1549,115,13,154.77
2024-07-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1066,60,5,124.6
2024-07-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2270,155,17,222.99
2024-07-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3470,193,20,526.42
2024-07-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2465,188,18,230.47
2024-08-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2054,126,12,249.62
2024-08-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1501,95,11,203.91
2024-08-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1573,110,10,309.88
2024-08-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2883,216,23,396.54
2024-08-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1602,100,10,285.17
2024-08-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1158,82,9,117.54
2024-08-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2686,199,19,517.55
2024-08-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1665,127,13,202.73
2024-08-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1202,76,7,227.98
2024-08-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3376,268,29,644.98
2024-08-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2308,137,11,358.86
2024-08-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3158,229,25,285.4
2024-08-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2440,152,14,247.49
2024-08-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1109,93,11,217.88
2024-08-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2519,181,15,472.88
2024-08-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1408,107,12,254.07
2024-08-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3217,200,16,556.14
2024-08-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2138,172,17,376.51
2024-08-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1975,109,10,252.81
2024-08-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1984,155,19,343.88
2024-08-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3046,193,18,413.11
2024-08-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1988,120,13,195.43
2024-08-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1472,110,11,178.16
2024-08-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1034,70,7,96.93
2024-08-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2559,184,14,330.08
2024-08-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1122,91,10,187.28
2024-08-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2103,131,12,331.18
2024-08-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2723,201,22,484.26
2024-08-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1780,112,9,308.24
2024-08-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3476,218,24,426.43
2024-08-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1604,116,12,308.28
2024-08-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2185,178,23,318.3
2024-08-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),841,48,4,119.38
2024-08-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1745,132,14,282.23
2024-08-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3220,219,21,372.18
2024-08-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3435,219,26,445.83
2024-08-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3323,217,21,433.66
2024-08-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1305,89,10,187.16
2024-08-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1186,66,5,141.07
2024-08-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3433,249,27,381.81
2024-08-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2456,145,12,256.2
2024-08-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1324,109,13,250.66
2024-08-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1291,80,8,171.63
2024-08-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1547,122,13,304.74
2024-08-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2662,182,16,543.2
2024-08-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),997,70,7,130.72
2024-08-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),934,57,5,131.35
2024-08-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3488,295,38,722.14
2024-08-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2052,141,12,342.43
2024-08-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2351,144,15,256.94
2024-08-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3424,240,22,535.7
2024-08-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1792,147,15,242.09
2024-08-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1410,89,9,186.13
2024-08-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2915,224,23,535.55
2024-08-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2343,136,12,208.25
2024-08-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),975,63,7,127.3
2024-08-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2997,198,20,352.52
2024-08-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2525,168,17,216.83
2024-08-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2610,172,15,503.55
2024-08-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1635,112,13,187.67
2024-08-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1438,85,8,230.62
2024-08-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2899,178,18,299.43
2024-09-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1147,79,6,125.39
2024-09-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2293,194,19,336.12
2024-09-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2502,179,15,324.43
2024-09-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2888,215,23,341.27
2024-09-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2471,147,14,352.01
2024-09-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1922,119,12,197.27
2024-09-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2347,155,15,433.08
2024-09-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1123,88,10,197.94
2024-09-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2687,170,18,464.73
2024-09-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2491,183,23,325.08
2024-09-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1382,89,9,136.8
2024-09-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2735,200,22,469.68
2024-09-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1018,64,6,130.34
2024-09-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1292,108,13,299.39
2024-09-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3327,219,18,577.55
2024-09-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2451,156,17,276.28
2024-09-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1452,99,10,183.0
2024-09-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2735,212,23,537.5
2024-09-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2870,182,14,390.32
2024-09-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1409,95,10,222.53
2024-09-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2093,122,10,248.53
2024-09-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3044,222,23,425.8
2024-09-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2074,129,10,234.42
2024-09-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),831,50,5,96.5
2024-09-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1680,108,10,168.59
2024-09-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2672,208,26,447.45
2024-09-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2810,196,21,387.3
2024-09-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3260,254,32,476.2
2024-09-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2960,198,19,569.95
2024-09-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1510,122,15,271.52
2024-09-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1080,73,6,183.93
2024-09-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2418,153,17,230.7
2024-09-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3420,192,19,507.87
2024-09-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1894,151,15,361.29
2024-09-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2121,117,11,178.6
2024-09-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2528,192,24,393.23
2024-09-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2080,126,11,323.19
2024-09-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1146,70,7,189.62
2024-09-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2600,167,17,393.83
2024-09-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1641,129,13,265.36
2024-09-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3433,250,24,551.37
2024-09-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1304,97,11,228.14
2024-09-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1379,91,8,261.34
2024-09-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2303,187,20,395.39
2024-09-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2840,160,13,277.3
2024-09-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3234,230,24,293.14
2024-09-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3148,215,19,462.81
2024-09-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2375,152,18,314.71
2024-09-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1095,74,7,216.09
2024-09-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2457,179,20,428.68
2024-09-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2980,204,18,420.51
2024-09-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1832,110,12,202.84
2024-09-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2264,140,11,418.92
2024-09-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1093,84,9,101.98
2024-09-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2667,177,18,281.23
2024-09-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2613,157,16,268.81
2024-09-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3326,235,21,656.68
2024-09-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1009,85,9,225.8
2024-09-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3221,199,20,345.04
2024-09-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2863,210,23,304.72
2024-10-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),800,49,4,96.36
2024-10-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2498,179,22,258.68
2024-10-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1269,70,5,107.61
2024-10-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1589,112,12,259.73
2024-10-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1117,83,7,139.25
2024-10-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3029,217,24,448.76
2024-10-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2972,205,16,458.38
2024-10-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2112,172,21,473.85
2024-10-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2075,139,12,334.56
2024-10-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2990,236,23,331.07
2024-10-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2660,152,16,245.55
2024-10-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3031,245,31,645.08
2024-10-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3051,180,15,365.88
2024-10-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),973,74,8,165.15
2024-10-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3093,196,21,371.0
2024-10-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1438,89,9,230.4
2024-10-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3384,198,21,345.21
2024-10-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2016,161,20,271.08
2024-10-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),854,47,4,137.16
2024-10-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1139,94,10,187.73
2024-10-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1808,133,12,225.28
2024-10-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1871,118,13,158.52
2024-10-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2927,161,13,393.31
2024-10-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3112,206,23,478.51
2024-10-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1018,63,6,127.76
2024-10-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3481,279,28,623.1
2024-10-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1975,120,10,318.53
2024-10-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2031,144,14,222.0
2024-10-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2030,123,12,239.21
2024-10-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2489,176,18,361.58
2024-10-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1423,82,8,127.48
2024-10-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1281,104,13,171.95
2024-10-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2818,171,17,327.53
2024-10-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),800,50,5,114.24
2024-10-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1843,106,9,272.46
2024-10-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3181,212,23,471.83
2024-10-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2738,180,17,275.16
2024-10-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1596,108,11,170.36
2024-10-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),988,62,5,124.55
2024-10-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2247,137,15,230.44
2024-10-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),806,53,4,109.02
2024-10-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3374,230,27,581.08
2024-10-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3181,180,15,330.42
2024-10-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),882,53,6,119.65
2024-10-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),963,67,6,104.07
2024-10-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),843,68,8,171.94
2024-10-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2469,138,13,251.01
2024-10-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),905,71,7,180.18
2024-10-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2293,136,10,272.47
2024-10-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1434,108,13,175.69
2024-10-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2524,173,14,372.0
2024-10-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2930,226,26,508.0
2024-10-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3044,203,16,346.59
2024-10-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2829,205,22,545.22
2024-10-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2976,206,18,426.33
2024-10-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3123,223,27,275.07
2024-10-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3377,242,25,452.38
2024-10-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2235,150,17,238.73
2024-10-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2531,168,13,283.28
2024-10-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1668,141,15,240.18
2024-10-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2105,126,12,327.8
2024-10-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1613,101,11,170.56
2024-11-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2238,133,11,200.63
2024-11-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3002,203,26,424.61
2024-11-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2713,167,15,354.5
2024-11-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1235,92,9,244.79
2024-11-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3499,232,20,487.37
2024-11-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2159,164,20,297.05
2024-11-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1603,104,8,260.14
2024-11-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1656,126,15,238.96
2024-11-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2272,165,15,435.68
2024-11-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1445,89,9,129.61
2024-11-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1248,78,6,174.95
2024-11-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1217,101,10,127.26
2024-11-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),842,56,5,153.48
2024-11-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2725,207,25,488.55
2024-11-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1601,94,7,220.97
2024-11-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1473,113,13,282.91
2024-11-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1448,83,8,175.26
2024-11-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2420,190,21,513.65
2024-11-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2345,146,13,407.07
2024-11-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1217,76,8,141.43
2024-11-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1105,61,6,153.01
2024-11-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),977,67,7,160.68
2024-11-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1688,117,11,204.14
2024-11-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1690,138,17,188.52
2024-11-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2333,139,13,260.78
2024-11-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2788,222,25,539.44
2024-11-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2575,148,14,251.72
