Date,Campaign,Ad Group,Ad Name,Impressions,Clicks,Conversions,Cost
2024-06-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1536,119,8,317.02
2024-06-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1295,59,4,175.27
2024-06-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2867,183,16,270.38
2024-06-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2588,140,8,289.0
2024-06-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1447,77,6,99.26
2024-06-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1264,79,5,161.78
2024-06-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3249,166,14,210.5
2024-06-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3393,204,14,534.15
2024-06-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1480,101,8,187.34
2024-07-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3409,203,13,580.59
2024-07-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1923,150,12,221.04
2024-07-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1846,106,7,280.85
2024-07-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1481,76,6,173.71
2024-07-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2185,110,5,325.83
2024-07-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2202,165,13,272.12
2024-07-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1263,60,3,178.99
2024-07-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1443,81,7,217.48
2024-07-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1695,94,5,265.44
2024-07-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1284,81,6,153.18
2024-07-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1032,67,3,111.42
2024-07-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3102,167,14,351.69
2024-07-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1927,121,9,184.29
2024-07-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2261,127,11,309.41
2024-07-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),813,40,2,83.93
2024-07-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3095,209,18,505.94
2024-07-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2088,141,8,283.44
2024-07-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1194,78,5,145.8
2024-07-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1572,73,4,125.08
2024-07-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2507,152,10,393.55
2024-07-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3003,188,10,331.94
2024-07-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2400,165,14,232.74
2024-07-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),988,63,3,174.82
2024-07-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2846,156,13,298.92
2024-07-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1880,94,6,262.7
2024-07-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2598,155,12,341.35
2024-07-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1592,73,5,206.92
2024-07-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2047,127,11,347.62
2024-07-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3480,216,14,404.05
2024-07-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2776,159,13,315.92
2024-07-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3210,182,12,436.32
2024-07-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1944,140,12,306.3
2024-07-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3158,209,11,441.92
2024-07-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1519,100,7,261.79
2024-07-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1134,51,3,100.61
2024-07-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2233,146,10,389.03
2024-07-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2235,101,5,300.93
2024-07-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2226,163,11,398.03
2024-07-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3500,223,17,440.22
2024-07-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1906,133,10,358.35
2024-07-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2472,119,6,285.72
2024-07-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1944,111,8,224.3
2024-07-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1101,49,3,135.3
2024-07-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1529,87,7,108.27
2024-07-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2759,166,11,280.72
2024-07-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1901,111,9,183.52
2024-07-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2033,108,6,168.33
2024-07-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3468,204,15,441.03
2024-07-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2047,116,9,322.45
2024-07-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3420,194,14,425.18
2024-07-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3030,160,8,322.09
2024-07-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2225,145,11,328.26
2024-07-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2221,139,7,343.57
2024-07-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2362,164,14,336.65
2024-07-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2945,136,10,407.07
2024-07-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1106,66,5,129.84
2024-07-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1344,85,5,178.66
2024-07-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1697,125,11,300.61
2024-07-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1521,92,7,214.31
2024-07-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3011,169,14,451.89
2024-07-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2988,161,8,462.35
2024-07-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3033,159,11,383.6
2024-08-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2054,139,8,231.7
2024-08-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2193,124,10,256.41
2024-08-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2091,116,6,263.72
2024-08-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3060,173,12,368.95
2024-08-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2031,91,4,270.63
2024-08-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3494,255,18,494.99
2024-08-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2094,119,8,236.84
2024-08-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2836,178,13,289.36
2024-08-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2341,140,9,287.88
2024-08-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2502,131,11,218.47
2024-08-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3256,162,10,367.61
2024-08-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1338,95,8,264.18
2024-08-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3268,202,10,591.94
2024-08-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2422,153,12,256.71
2024-08-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1019,65,4,151.76
2024-08-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1027,66,5,140.16
2024-08-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),930,48,3,112.2
2024-08-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2956,168,13,234.31
2024-08-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3069,203,14,574.16
2024-08-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2890,220,16,599.11
2024-08-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2563,120,8,288.77
2024-08-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3135,226,20,284.15
2024-08-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3420,169,13,374.47
2024-08-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2008,140,11,269.44
2024-08-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1418,91,6,234.41
2024-08-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2962,199,17,302.88
2024-08-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1075,49,2,125.12
2024-08-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2451,178,14,304.27
2024-08-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2134,99,7,168.73
2024-08-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3282,174,14,334.07
2024-08-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2015,135,10,246.66
2024-08-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2092,118,8,175.39
2024-08-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),965,49,3,99.33
2024-08-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),911,60,4,93.98
2024-08-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3252,150,11,432.46
2024-08-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1229,86,7,164.39
2024-08-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1927,98,4,237.3
2024-08-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1451,87,7,141.39
2024-08-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),923,56,4,154.81
2024-08-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3056,234,18,480.23
2024-08-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3340,177,11,416.97
2024-08-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2658,152,11,298.22
2024-08-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1943,121,9,250.12
2024-08-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1113,62,5,82.55
2024-08-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),989,54,3,126.19
2024-08-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3219,240,18,306.53
2024-08-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3473,171,9,361.53
2024-08-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1502,104,8,247.78
2024-08-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1026,60,3,115.16
2024-08-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1210,66,5,111.09
2024-08-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1196,57,3,89.93
2024-08-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2697,157,13,254.51
2024-08-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1751,94,6,268.17
2024-08-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2002,136,11,345.09
2024-08-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),824,39,2,111.02
2024-08-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),903,49,4,62.24
2024-08-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3346,153,9,325.34
2024-08-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2466,173,15,416.45
2024-08-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1289,83,6,178.82
2024-08-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3347,238,20,306.63
2024-08-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1089,68,3,191.44
2024-08-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2075,124,10,212.32
2024-09-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1416,89,7,221.29
2024-09-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1454,93,7,234.62
2024-09-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2626,142,7,326.64
2024-09-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2886,158,11,430.79
2024-09-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1088,60,4,157.16
2024-09-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2605,183,14,465.58
2024-09-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2424,143,7,295.24
2024-09-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3348,200,16,516.74
2024-09-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2504,113,8,250.62
2024-09-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2200,128,10,253.2
2024-09-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2148,120,6,231.59
2024-09-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1332,77,6,188.73
2024-09-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3342,199,13,463.9
2024-09-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2934,153,12,253.82
2024-09-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3224,187,14,486.78
2024-09-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1894,116,10,277.01
2024-09-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1985,122,6,339.6
2024-09-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3479,176,13,299.46
2024-09-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3194,153,8,338.62
2024-09-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2729,159,14,371.34
2024-09-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2364,125,8,348.28
2024-09-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2296,173,12,446.82
2024-09-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1073,68,3,189.07
2024-09-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2306,180,12,332.62
2024-09-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1327,61,3,99.42
2024-09-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1811,102,7,280.45
2024-09-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3305,214,13,639.82
2024-09-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1242,90,6,130.86
2024-09-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1440,90,5,221.96
2024-09-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2197,132,11,367.26
2024-09-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3282,197,13,463.0
2024-09-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2230,138,11,168.89
2024-09-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2221,106,7,265.11
2024-09-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1028,67,5,127.06
2024-09-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),810,48,2,115.29
2024-09-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1952,119,10,262.45
2024-09-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1047,68,3,114.04
2024-09-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1280,77,5,97.38
2024-09-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3207,193,13,380.52
2024-09-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2141,128,9,243.22
2024-09-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1379,71,3,143.89
2024-09-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2676,163,12,298.91
2024-09-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2703,124,7,302.26
2024-09-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),920,46,3,103.49
2024-09-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2384,152,11,364.34
2024-09-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),908,70,4,84.68
2024-09-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1803,82,6,181.39
2024-09-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2484,168,12,458.71
2024-09-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1363,78,5,128.54
2024-09-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3470,261,21,596.18
2024-09-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1324,67,4,159.04
2024-09-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2425,171,14,205.27
2024-09-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1179,56,2,166.91
2024-09-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1257,71,6,183.75
2024-09-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2394,152,9,358.46
2024-09-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2125,135,10,262.47
2024-09-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3273,194,12,354.83
2024-09-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2203,110,8,261.53
2024-09-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2801,153,8,323.8
2024-09-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3304,168,13,210.01
2024-10-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1787,91,6,179.76
2024-10-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1000,51,4,90.41
2024-10-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3059,183,9,397.9
2024-10-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2071,136,10,292.44
2024-10-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2408,160,8,399.79
2024-10-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2016,112,9,290.59
2024-10-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1009,52,3,146.7
2024-10-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2431,159,12,200.8
2024-10-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),840,38,2,113.27
2024-10-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3361,213,17,576.6
2024-10-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3360,199,15,395.05
2024-10-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1006,69,5,112.0
2024-10-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1092,57,3,100.59
2024-10-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2061,153,11,369.09
2024-10-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2305,126,6,344.35
2024-10-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2536,189,16,299.93
2024-10-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2854,168,10,307.34
2024-10-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1647,88,7,108.73
2024-10-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1336,61,4,149.24
2024-10-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1599,105,8,255.5
2024-10-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3222,175,9,482.93
2024-10-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2545,172,15,468.86
2024-10-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2752,186,13,327.32
2024-10-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2763,204,15,284.49
2024-10-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3439,192,14,317.07
2024-10-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),811,50,4,120.66
2024-10-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1705,87,5,145.6
2024-10-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3186,197,18,489.06
2024-10-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2430,124,9,224.79
2024-10-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1797,125,9,174.08
2024-10-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3222,210,13,615.38
2024-10-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3440,242,21,392.0
2024-10-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2797,174,13,492.49
2024-10-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1808,126,10,228.59
2024-10-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2139,133,9,364.44
2024-10-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1399,84,7,204.38
2024-10-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2888,151,10,300.37
2024-10-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1749,92,7,217.34
2024-10-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),906,54,3,123.13
2024-10-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2006,120,10,191.24
2024-10-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2361,149,7,371.87
2024-10-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1394,90,8,159.22
2024-10-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2736,135,9,317.68
2024-10-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3436,247,19,499.46
2024-10-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1617,97,5,264.47
2024-10-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3356,204,17,566.32
2024-10-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3048,184,11,432.41
2024-10-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2722,161,13,377.6
2024-10-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2434,140,7,295.2
2024-10-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2352,159,13,423.68
2024-10-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2233,139,7,255.43
2024-10-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2151,151,11,335.5
2024-10-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1464,92,6,169.98
2024-10-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3284,178,12,395.8
2024-10-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3276,191,13,556.69
2024-10-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1740,87,7,162.07
2024-10-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1954,94,4,156.77
2024-10-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2448,178,15,388.25
2024-10-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1763,99,6,292.17
2024-10-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),946,68,5,115.74
2024-10-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2339,119,7,235.15
2024-10-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1777,139,11,168.79
2024-11-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1642,104,5,184.57
2024-11-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),909,69,5,153.73
2024-11-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1815,82,5,139.58
2024-11-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3210,236,19,579.99
2024-11-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1561,93,5,216.62
2024-11-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2710,181,15,344.16
2024-11-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2904,137,9,300.34
2024-11-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2954,153,11,262.39
2024-11-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2948,198,14,335.19
2024-11-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2110,143,10,333.44
2024-11-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1199,74,5,215.03
2024-11-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1802,138,12,370.5
2024-11-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1737,104,6,163.49
2024-11-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1471,106,7,207.78
2024-11-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1733,94,6,151.61
2024-11-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1794,134,10,289.69
2024-11-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1553,88,5,201.42
2024-11-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1993,143,11,191.32
2024-11-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2812,181,13,529.6
2024-11-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1889,135,10,198.16
2024-11-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),995,60,4,178.77
2024-11-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),823,52,4,71.91
2024-11-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2589,162,9,374.3
2024-11-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2024,139,10,242.53
2024-11-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2295,103,7,185.89
2024-11-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1897,133,10,283.71
2024-11-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2636,176,10,514.13
